,station,day,month,year,precip(mm),Air Temp(C ),Humidity(%),Water_Temp(C ) 
236,15951,22,11,1976,0.4,0.6,91,5.7
237,15951,23,11,1976,2.5,1.6,89,6.1
238,15951,24,11,1976,3.2,2.5,88,6.3
239,15951,25,11,1976,1.7,6.5,96,7.5
240,15951,26,11,1976,0,5.2,84,6.9
241,15951,27,11,1976,0.8,4.6,91,6.9
242,15951,28,11,1976,1.6,7.6,79,7.6
243,15951,29,11,1976,4.8,8,75,7.7
244,15951,30,11,1976,11.6,10.2,83,8.7
245,15951,1,12,1976,16.3,3.5,84,7.0
246,15951,2,12,1976,9.6,3.6,87,6.9
247,15951,3,12,1976,8.7,1.2,91,6.2
248,15951,4,12,1976,2.9,1.4,89,6.0
249,15951,5,12,1976,3.6,1.8,90,6.2
250,15951,6,12,1976,16.3,4.4,82,7.2
251,15951,7,12,1976,7.6,6.1,87,7.5
252,15951,8,12,1976,8.8,6.7,78,7.6
253,15951,9,12,1976,0.5,4,92,6.7
254,15951,10,12,1976,1.5,-1.2,85,5.2
255,15951,11,12,1976,0.2,0.8,88,5.7
256,15951,12,12,1976,2.2,0.6,90,5.8
257,15951,13,12,1976,0,-0.7,80,5.2
258,15951,14,12,1976,0,-1,92,5.3
259,15951,15,12,1976,0,-4.2,72,4.0
260,15951,16,12,1976,0,-3.6,74,4.2
261,15951,17,12,1976,0,-0.8,77,5.1
262,15951,18,12,1976,0,1.9,87,6.0
263,15951,19,12,1976,0,1.6,78,5.8
264,15951,20,12,1976,0,-1,86,5.2
265,15951,21,12,1976,0.5,0,90,5.6
266,15951,22,12,1976,0,3.1,89,6.4
267,15951,23,12,1976,0,-0.6,89,5.3
268,15951,24,12,1976,0,-1.4,90,5.1
269,15951,25,12,1976,0,-4.2,82,4.2
270,15951,26,12,1976,0,-6.6,84,3.6
271,15951,27,12,1976,0,-9.8,80,2.6
272,15951,28,12,1976,2.4,-6.8,88,3.7
273,15951,29,12,1976,0,-7.8,88,3.3
274,15951,30,12,1976,0,-7.6,76,3.1
275,15951,31,12,1976,5,-0.4,80,5.4
276,15951,1,1,1977,13.5,4.2,91,7.2
277,15951,2,1,1977,2.6,2.4,91,6.3
278,15951,3,1,1977,0,0,88,5.5
279,15951,4,1,1977,0,0.2,92,5.6
280,15951,5,1,1977,0,0.4,90,5.6
281,15951,6,1,1977,0,-0.4,83,5.3
282,15951,7,1,1977,0,0.2,90,5.6
283,15951,8,1,1977,0.7,0.5,93,5.8
284,15951,9,1,1977,2.6,1.2,93,6.0
285,15951,10,1,1977,13.4,1.2,92,6.4
286,15951,11,1,1977,1.4,0.8,91,5.8
287,15951,12,1,1977,0,-1.6,83,5.0
288,15951,13,1,1977,2,-1.2,75,5.0
289,15951,14,1,1977,6.5,1.5,85,6.1
290,15951,15,1,1977,6.4,1.2,84,6.0
291,15951,16,1,1977,2.5,1,88,5.9
292,15951,17,1,1977,0,-1.2,92,5.2
293,15951,18,1,1977,0,-2.8,83,4.6
294,15951,19,1,1977,5.4,-0.2,88,5.6
295,15951,20,1,1977,0.3,2.2,88,6.1
296,15951,21,1,1977,0.3,1.4,85,5.9
297,15951,22,1,1977,10.6,4.5,90,7.2
298,15951,23,1,1977,0,3.8,84,6.5
299,15951,24,1,1977,1.6,3.3,86,6.5
300,15951,25,1,1977,12.8,8.8,87,8.4
301,15951,26,1,1977,9.6,7,84,7.8
302,15951,27,1,1977,6.1,5.4,90,7.3
303,15951,28,1,1977,0,3.4,83,6.4
304,15951,29,1,1977,2.4,2,90,6.2
305,15951,30,1,1977,4.8,0,88,5.7
306,15951,31,1,1977,0,-2.2,88,4.9
307,15951,1,2,1977,0,-1.4,88,5.1
308,15951,2,2,1977,0,-2.6,86,4.7
309,15951,3,2,1977,8,0.5,81,5.8
310,15951,4,2,1977,9.2,4.8,89,7.2
311,15951,5,2,1977,7.6,8.4,90,8.2
312,15951,6,2,1977,3.9,6.8,78,7.4
313,15951,7,2,1977,6.3,9,66,7.9
314,15951,8,2,1977,4.8,4.2,92,6.9
315,15951,9,2,1977,7,4.6,86,7.0
316,15951,10,2,1977,11,8.6,80,8.2
317,15951,11,2,1977,2.8,4,83,6.7
318,15951,12,2,1977,5.8,3.8,88,6.8
319,15951,13,2,1977,1.2,3.8,87,6.6
320,15951,14,2,1977,3.7,3.5,81,6.5
321,15951,15,2,1977,4.2,4.2,88,6.8
322,15951,16,2,1977,2.5,1.8,86,6.1
323,15951,17,2,1977,7.1,5.3,86,7.2
324,15951,18,2,1977,1.6,8.6,64,7.6
325,15951,19,2,1977,20.9,4.8,89,7.6
326,15951,20,2,1977,19.1,9,89,8.8
327,15951,21,2,1977,2.6,6.6,73,7.2
328,15951,22,2,1977,3.8,6.2,70,7.1
329,15951,23,2,1977,1.3,5.2,79,6.9
330,15951,24,2,1977,2.1,6.7,79,7.3
331,15951,25,2,1977,4.3,6,77,7.2
332,15951,26,2,1977,3.9,1,86,5.9
333,15951,27,2,1977,0,-2.6,72,4.5
334,15951,28,2,1977,0,-3.4,70,4.2
335,15951,1,3,1977,0.6,-2,73,4.7
336,15951,2,3,1977,2.2,6.4,94,7.5
337,15951,3,3,1977,0,11.8,84,8.8
338,15951,4,3,1977,1,9.2,84,8.1
339,15951,5,3,1977,0,4.1,78,6.5
340,15951,6,3,1977,0,4.4,75,6.5
341,15951,7,3,1977,0.8,8,67,7.4
342,15951,8,3,1977,0,6.4,79,7.2
343,15951,9,3,1977,0,7.6,75,7.4
344,15951,10,3,1977,0,8.7,75,7.7
345,15951,11,3,1977,3.2,6.9,87,7.6
346,15951,12,3,1977,0,4.6,81,6.7
347,15951,13,3,1977,4.1,6.4,81,7.3
348,15951,14,3,1977,6.1,6.4,76,7.3
349,15951,15,3,1977,0,5.2,77,6.8
350,15951,16,3,1977,0,9.2,63,7.7
351,15951,17,3,1977,1.9,10.6,69,8.2
352,15951,18,3,1977,0.7,8.2,79,7.7
353,15951,19,3,1977,1.2,4.7,76,6.7
354,15951,20,3,1977,1.2,4.6,75,6.6
355,15951,21,3,1977,2.9,3.8,91,6.7
356,15951,22,3,1977,0.9,5.1,82,6.9
357,15951,23,3,1977,0,9.8,74,8.0
358,15951,24,3,1977,0,9.3,79,8.0
359,15951,25,3,1977,0,10,81,8.2
360,15951,26,3,1977,0,9.7,74,8.0
361,15951,27,3,1977,12.8,9.1,84,8.5
362,15951,28,3,1977,1.6,1.6,72,5.7
363,15951,29,3,1977,0,-0.2,65,5.1
364,15951,30,3,1977,0,-0.1,51,4.8
365,15951,31,3,1977,1.6,-1.5,67,4.8
366,15951,1,4,1977,6.4,7.5,88,7.9
367,15951,2,4,1977,5.4,5.2,73,6.9
368,15951,3,4,1977,2.9,4,90,6.8
369,15951,4,4,1977,2.6,3,90,6.5
370,15951,5,4,1977,0,3.8,73,6.3
371,15951,6,4,1977,0,3.2,74,6.2
372,15951,7,4,1977,0.3,2.2,71,5.8
373,15951,8,4,1977,0,0.9,71,5.5
374,15951,9,4,1977,0,0.3,71,5.3
375,15951,10,4,1977,0,0.4,71,5.3
376,15951,11,4,1977,3,2.2,87,6.2
377,15951,12,4,1977,4.6,3.2,92,6.6
378,15951,13,4,1977,5.3,6.6,92,7.6
379,15951,14,4,1977,7.8,2.4,93,6.6
380,15951,15,4,1977,0.8,3.7,78,6.4
381,15951,16,4,1977,0,1.5,72,5.7
382,15951,17,4,1977,0,5.8,62,6.7
383,15951,18,4,1977,0,6.1,66,6.9
384,15951,19,4,1977,0,3.8,60,6.1
385,15951,20,4,1977,0.8,4,68,6.3
386,15951,21,4,1977,0.4,7.6,90,7.7
387,15951,22,4,1977,1.2,14,46,8.8
388,15951,23,4,1977,8.9,11.3,70,8.7
389,15951,24,4,1977,6.9,6.2,79,7.4
390,15951,25,4,1977,0,9.2,86,8.1
391,15951,26,4,1977,0,13.2,71,8.9
392,15951,27,4,1977,0,7.6,67,7.3
393,15951,28,4,1977,0.8,11.6,59,8.3
394,15951,29,4,1977,0,8,67,7.4
395,15951,30,4,1977,0.4,6.8,82,7.3
396,15951,1,5,1977,1.2,6.8,90,7.5
397,15951,2,5,1977,0,11,71,8.3
398,15951,3,5,1977,0,12.8,68,8.8
399,15951,4,5,1977,1.2,13.8,74,9.2
400,15951,5,5,1977,0,7.7,76,7.5
401,15951,6,5,1977,0,7.6,75,7.4
402,15951,7,5,1977,7.1,7,74,7.5
403,15951,8,5,1977,4.9,6.7,88,7.6
404,15951,9,5,1977,0.3,6.8,85,7.4
405,15951,10,5,1977,3.2,10,87,8.4
406,15951,11,5,1977,3.2,12,91,9.1
407,15951,12,5,1977,8.1,12.4,83,9.2
408,15951,13,5,1977,2,9.2,80,8.0
409,15951,14,5,1977,2.9,9.7,72,8.1
410,15951,15,5,1977,2.1,9.4,80,8.1
411,15951,16,5,1977,0,13.4,68,9.0
412,15951,17,5,1977,0,13.4,67,8.9
413,15951,18,5,1977,0.6,15.5,64,9.5
414,15951,19,5,1977,0,14.8,63,9.3
415,15951,20,5,1977,0,12.5,86,9.0
416,15951,21,5,1977,0,11,80,8.5
417,15951,22,5,1977,0,8.6,70,7.6
418,15951,23,5,1977,0,11.8,60,8.4
419,15951,24,5,1977,0,15.4,49,9.2
420,15951,25,5,1977,0,16.2,52,9.5
421,15951,26,5,1977,0,16.8,47,9.6
422,15951,27,5,1977,0,12.4,44,8.3
423,15951,28,5,1977,0,11.1,60,8.2
424,15951,29,5,1977,0,14,64,9.1
425,15951,30,5,1977,0,9.4,67,7.8
426,15951,31,5,1977,0,10.6,47,7.8
427,15951,1,6,1977,0,10.8,47,7.9
428,15951,2,6,1977,0,12.5,55,8.5
429,15951,3,6,1977,0,12.8,69,8.8
430,15951,4,6,1977,0,13.3,72,9.0
431,15951,5,6,1977,12.2,13.4,78,9.6
432,15951,6,6,1977,0.5,12.6,80,8.9
433,15951,7,6,1977,10.7,12.4,85,9.4
434,15951,8,6,1977,12.2,12.9,86,9.6
435,15951,9,6,1977,5.5,17.1,78,10.4
436,15951,10,6,1977,2.3,16.6,77,10.1
437,15951,11,6,1977,0,15.4,75,9.6
438,15951,12,6,1977,0,19.6,71,10.8
439,15951,13,6,1977,7,19.7,61,10.9
440,15951,14,6,1977,0,14.6,77,9.4
441,15951,15,6,1977,0,15.4,76,9.7
442,15951,16,6,1977,0,15.2,83,9.7
443,15951,17,6,1977,0,17.4,75,10.2
444,15951,18,6,1977,12.7,17.7,79,10.8
445,15951,19,6,1977,3,15,86,9.8
446,15951,20,6,1977,0,15.4,78,9.7
447,15951,21,6,1977,1.7,15.7,81,9.9
448,15951,22,6,1977,4.2,15.4,85,10.0
449,15951,23,6,1977,0,17.8,74,10.3
450,15951,24,6,1977,3.9,15.8,87,10.1
451,15951,25,6,1977,3.1,16.8,80,10.2
452,15951,26,6,1977,0.6,14.4,80,9.5
453,15951,27,6,1977,0.3,12.2,87,8.9
454,15951,28,6,1977,0.1,15.3,74,9.6
455,15951,29,6,1977,4,13,88,9.3
456,15951,30,6,1977,0,13.8,79,9.3
457,15951,1,7,1977,0,14.6,73,9.4
458,15951,2,7,1977,0,16.2,70,9.8
459,15951,3,7,1977,0,19.2,76,10.7
460,15951,4,7,1977,0,20.9,67,11.1
461,15951,5,7,1977,0,18.2,68,10.3
462,15951,6,7,1977,0,17.6,73,10.2
463,15951,7,7,1977,0,19.2,70,10.6
464,15951,8,7,1977,0,18.2,67,10.3
465,15951,9,7,1977,0,17.8,78,10.4
466,15951,10,7,1977,0,17.7,67,10.2
467,15951,11,7,1977,0,18.6,71,10.5
468,15951,12,7,1977,0.1,19.4,70,10.7
469,15951,13,7,1977,3,17.6,84,10.5
470,15951,14,7,1977,0,13.8,88,9.4
471,15951,15,7,1977,0,10.7,68,8.2
472,15951,16,7,1977,0,12.6,71,8.8
473,15951,17,7,1977,0,13.8,68,9.1
474,15951,18,7,1977,4.2,17.4,62,10.1
475,15951,19,7,1977,0,13.1,75,9.0
476,15951,20,7,1977,0.4,15.2,75,9.6
477,15951,21,7,1977,0,12.1,77,8.7
478,15951,22,7,1977,0,13.4,79,9.1
479,15951,23,7,1977,0,16.8,79,10.1
480,15951,24,7,1977,12,19,76,11.1
481,15951,25,7,1977,14.9,13,89,9.7
482,15951,26,7,1977,3.1,13.2,80,9.2
483,15951,27,7,1977,1.2,13.4,79,9.2
484,15951,28,7,1977,2.8,15,83,9.8
485,15951,29,7,1977,1.8,14.8,92,9.8
486,15951,30,7,1977,0.8,16.6,93,10.3
487,15951,31,7,1977,0,16.2,74,9.8
488,15951,1,8,1977,0,12.8,72,8.9
489,15951,2,8,1977,0,13.5,78,9.2
490,15951,3,8,1977,0,14.8,76,9.5
491,15951,4,8,1977,0,16,76,9.8
492,15951,5,8,1977,0,16.5,77,10.0
493,15951,6,8,1977,0,17.8,74,10.3
494,15951,7,8,1977,1.2,17.3,88,10.4
495,15951,8,8,1977,0.7,16,77,9.9
496,15951,9,8,1977,0,16.5,73,9.9
497,15951,10,8,1977,0,16.2,76,9.9
498,15951,11,8,1977,0,14.5,70,9.3
499,15951,12,8,1977,5.2,14.9,80,9.8
500,15951,13,8,1977,21.2,14.3,90,10.4
501,15951,14,8,1977,0,15.7,84,9.9
502,15951,15,8,1977,0,16,78,9.9
503,15951,16,8,1977,1.9,17.7,77,10.4
504,15951,17,8,1977,17,17.3,87,11.0
505,15951,18,8,1977,0.7,15.6,82,9.8
506,15951,19,8,1977,9.9,13.2,91,9.7
507,15951,20,8,1977,12.4,13.4,91,9.8
508,15951,21,8,1977,8.5,15.2,91,10.2
509,15951,22,8,1977,0,12.4,83,8.9
510,15951,23,8,1977,1.6,13.4,89,9.4
511,15951,24,8,1977,0,13.8,82,9.3
512,15951,25,8,1977,3.8,14.6,82,9.7
513,15951,26,8,1977,1.4,15.6,90,10.0
514,15951,27,8,1977,1,15.4,82,9.8
515,15951,28,8,1977,0,14.3,81,9.4
516,15951,29,8,1977,0,16,83,9.9
517,15951,30,8,1977,0,16.4,86,10.1
518,15951,31,8,1977,0,16.2,84,10.0
519,15951,1,9,1977,0,15.6,84,9.8
520,15951,2,9,1977,0,16.5,81,10.1
521,15951,3,9,1977,0,15.5,82,9.8
522,15951,4,9,1977,0,14,84,9.4
523,15951,5,9,1977,0,13.6,87,9.3
524,15951,6,9,1977,0,13.6,79,9.2
525,15951,7,9,1977,2.4,15.4,87,9.9
526,15951,8,9,1977,13.8,13.8,92,10.0
527,15951,9,9,1977,0.3,9.9,86,8.3
528,15951,10,9,1977,0,11.2,76,8.5
529,15951,11,9,1977,0,13.4,76,9.1
530,15951,12,9,1977,0,13.3,77,9.1
531,15951,13,9,1977,0,9,73,7.8
532,15951,14,9,1977,0,9.2,75,7.9
533,15951,15,9,1977,0,11.5,77,8.6
534,15951,16,9,1977,0,6.9,78,7.3
535,15951,17,9,1977,0,7,77,7.3
536,15951,18,9,1977,0,5.8,82,7.0
537,15951,19,9,1977,0,7.2,77,7.4
538,15951,20,9,1977,0.7,7.6,79,7.5
539,15951,21,9,1977,0,7.9,84,7.7
540,15951,22,9,1977,0,8.6,88,7.9
541,15951,23,9,1977,0,9.2,81,8.0
542,15951,24,9,1977,0,12.2,75,8.7
543,15951,25,9,1977,0.5,10.3,89,8.5
544,15951,26,9,1977,0,10.6,85,8.4
545,15951,27,9,1977,0,9.6,81,8.1
546,15951,28,9,1977,0.4,11.4,81,8.6
547,15951,29,9,1977,0,11.2,80,8.5
548,15951,30,9,1977,0,12.6,77,8.9
549,15951,1,10,1977,9.8,9.2,89,8.5
550,15951,2,10,1977,1.3,7.4,81,7.5
551,15951,3,10,1977,0,5.8,85,7.1
552,15951,4,10,1977,5.6,10.6,78,8.5
553,15951,5,10,1977,3.3,13.3,87,9.4
554,15951,6,10,1977,0,15.4,73,9.6
555,15951,7,10,1977,1.1,13.6,84,9.3
556,15951,8,10,1977,0.2,11.6,85,8.7
557,15951,9,10,1977,1,11.9,93,9.0
558,15951,10,10,1977,0.9,11.5,84,8.7
559,15951,11,10,1977,0,7.6,86,7.6
560,15951,12,10,1977,0,6.4,82,7.2
561,15951,13,10,1977,0,5.3,87,7.0
562,15951,14,10,1977,0,6.4,83,7.2
563,15951,15,10,1977,0,6.2,86,7.2
564,15951,16,10,1977,0,7.9,89,7.8
565,15951,17,10,1977,0,5.7,90,7.1
